,edad,distancia,genero,edoCivil,dependientes,estudios,extroversion,empatia,responsabilidad,neuroticismo,creatividad,matematica,outcome
63,11529.282316768946,17.083648461638667,0.0,1.0,3.0,2.0,0.6802604052448956,0.047834893779692966,0.5961714439011002,0.7047937206245527,0.5695005519080745,0.07869829292910915,True
64,58478.52993283514,10.031959406013117,1.0,0.0,6.0,0.0,0.40395083024686845,0.43302962949070545,0.4431228632133475,0.48806267208967435,0.8651804826444398,0.6853012420150648,True
65,48038.83519797572,8.420177436853576,1.0,1.0,1.0,3.0,0.4973461462251476,0.7176306589135039,0.09521506039298866,0.6575601496672362,0.23293623299973465,0.0810294735023456,True
66,35003.44900479965,16.828961793595532,1.0,1.0,1.0,2.0,0.7442329281694284,0.6963564678278523,0.1163067298355579,0.06047311279589512,0.14953585664930957,0.2863098054613351,True
67,30236.212106404222,9.021341188542127,1.0,1.0,3.0,2.0,0.3434807942492202,0.9509346816820374,0.4825842697535561,0.09659892768693645,0.6543745551664255,0.4192175771772263,True
68,13719.071661307782,6.930890338324913,0.0,0.0,2.0,1.0,0.8175426764066174,0.5823998184918104,0.7997683027457156,0.6008585127775874,0.4586014604542458,0.08956794934552999,True
69,37639.3557087721,2.307482150502959,1.0,1.0,1.0,1.0,0.35776248640136604,0.6040680705013675,0.8131921836248812,0.47251608386135546,0.34242210402707485,0.02098598437131903,True
70,42241.164431513585,7.544005988332225,1.0,0.0,5.0,1.0,0.3421957200435455,0.9236858204827867,0.25659734096989995,0.7836773197823365,0.12209213500173055,0.12693668757330057,True
71,20001.860332136886,19.335003157568373,1.0,0.0,3.0,1.0,0.5003920443126452,0.31827091937919005,0.7045569456758454,0.45106674215881976,0.8048416754193712,0.5008211315869661,True
72,54113.216790215694,15.819023566268232,1.0,0.0,0.0,1.0,0.7783148856036894,0.7850162417686686,0.8266867294786606,0.542656704475143,0.30913681472188087,0.6220701207630868,True
73,15449.112867059077,10.596824095435032,1.0,0.0,2.0,2.0,0.5631444959732994,0.5649689528795543,0.7124265111294175,0.020817003869130546,0.7697091392536559,0.2544445407777643,True
74,-2106.554740101281,9.97063021236361,1.0,0.0,4.0,2.0,0.02915763375960878,0.09872126049360219,0.9351893522070289,0.5807127871579356,0.659859517489271,0.3484648494426603,True
75,52017.32984290134,14.948196601090256,1.0,0.0,1.0,2.0,0.7172385697380531,0.11435791659148603,0.6990721631884595,0.23582287654611428,0.6400226044240894,0.08759481279151729,True
76,27322.398672977684,10.51150701147563,1.0,0.0,2.0,2.0,0.706293994551882,0.7216461064838637,0.677588849468686,0.37322740802475407,0.2008547087702005,0.8100857875604617,True
77,32068.31872133103,3.680476304974988,1.0,0.0,1.0,2.0,0.679146160506956,0.14638982737050782,0.5822633322661539,0.7876084399699557,0.8057704860392252,0.2554745394738379,True
78,19892.995080656277,10.721460128862919,1.0,1.0,1.0,1.0,0.4025724959878929,0.9091624171571604,0.5056044141899856,0.9149642771528285,0.27048623081158785,0.7082496312002665,True
79,6742.962257223444,10.877551274526784,0.0,0.0,0.0,0.0,0.5042510281636682,0.903997578734774,0.05655009844715486,0.46632339862211725,0.4713900006247017,0.36715320588673717,True
80,55705.249574968184,10.064522279534017,1.0,0.0,1.0,2.0,0.9331914786329273,0.8305553246825521,0.7184899116251557,0.7032718079806903,0.9257079430810495,0.43934336330042834,True
81,22436.729513919556,11.287249688030895,1.0,1.0,2.0,1.0,0.9723198333166246,0.7678349032274385,0.36608391488824893,0.7677183740955766,0.24559179757084582,0.10666915202150953,True
82,62648.04945343162,6.535496068081182,0.0,0.0,4.0,1.0,0.772411246174762,0.14078266820219731,0.36276574377253035,0.3120025439275358,0.9113657617708841,0.022479830436614695,True
83,48040.06133653109,10.775360411778312,1.0,1.0,1.0,2.0,0.06816127850925979,0.7723104135546695,0.13486133249510246,0.05458459450147124,0.4130429043124366,0.49003794937736656,True
84,28838.701214297467,1.9836068036894048,0.0,0.0,2.0,1.0,0.9456654208046131,0.7000518227822154,0.5654958802998846,0.06414012106253308,0.0377532755170662,0.2025669908765915,True
85,15642.495160716495,5.396842878940719,1.0,0.0,3.0,1.0,0.31601867936234707,0.11006281899124848,0.19469471519383086,0.8888972602100743,0.3379084576063554,0.11023810860317722,True
86,21690.74425224618,8.780724482581048,1.0,0.0,4.0,2.0,0.3556030959619457,0.1010990774994639,0.760882818234875,0.4997526391519836,0.27049484506400334,0.09265576674394037,True
87,13475.697919133909,13.012687822125638,1.0,1.0,1.0,0.0,0.5959324465253173,0.5191920348286712,0.25310091141503427,0.5502534813839924,0.4287918757344239,0.16016286566796586,True
88,69940.72736595283,8.513343061725452,1.0,0.0,0.0,0.0,0.08272058720939973,0.7396105779032783,0.5261802569360637,0.8920594338283174,0.6723963285498216,0.0055393237171191545,True
89,37039.00055230788,12.200991962031495,1.0,0.0,2.0,0.0,0.8375743431417513,0.5416458692734218,0.5076053775642981,0.5406386072571933,0.486180175952363,0.1271900588958505,True
90,53907.89234682925,15.113387289740173,1.0,1.0,1.0,1.0,0.32639922956365386,0.1085546120624708,0.0838613176769909,0.17248282540679988,0.5788551022477655,0.6483411078797372,True
91,12537.438061312481,22.101166352768722,0.0,1.0,5.0,3.0,0.2161133514045579,0.9703114777882105,0.1957992953463964,0.22943872859372155,0.602737985891279,0.28818882370878274,True
92,37322.96365522873,8.534281120611602,0.0,0.0,4.0,3.0,0.7407978628197073,0.4220254636202268,0.30652658313854153,0.9245922187400543,0.42886357659185437,0.5246636587171684,True
93,54381.1624278618,6.781343096458153,1.0,1.0,0.0,3.0,0.44765274881361716,0.4589142932363421,0.13975306891403655,0.554194034632441,0.6653638731512397,0.8454878058432151,True
94,28492.128336421265,10.192945677701562,1.0,1.0,2.0,2.0,0.371352031900529,0.7551028500020787,0.9211328541623465,0.6087069585045379,0.6076655415295869,0.30105276285573845,True
95,51869.94617829831,10.992130026819535,0.0,0.0,4.0,1.0,0.6388390537189517,0.15123695878862226,0.4300260188713467,0.9270915509437456,0.14294608672157916,0.19763262777837892,True
96,15665.331605801319,12.730616912867283,1.0,0.0,1.0,2.0,0.41695976981625515,0.4496550814257415,0.44701998110712404,0.5882237113790552,0.5608556816632461,0.8630014183927336,True
97,10892.593192714474,14.062767538510986,0.0,0.0,3.0,2.0,0.6067120963589853,0.5524368710399967,0.6036015632945821,0.7203651218532231,0.9297198225341778,0.6814876345911463,True
98,40717.4929741871,8.588036155521536,0.0,1.0,2.0,1.0,0.8794404982568864,0.787275022904617,0.586017214402645,0.4417613585189669,0.9400732381937852,0.46734218389033977,True
99,27736.343263377203,13.634672875181867,1.0,0.0,1.0,2.0,0.8536013595377792,0.5664017382439832,0.9507937538866107,0.3268148578878415,0.5841560487786073,0.07175746910737234,True
100,45212.16087016421,10.409830898477548,1.0,0.0,3.0,1.0,0.45746804448787265,0.2096954215600449,0.060301510663279045,0.7862198163191441,0.22649978235993773,0.47249207205247223,True
101,378.3927718563209,16.136858206890174,1.0,0.0,1.0,2.0,0.8053064881388029,0.8797055216193703,0.7853022904834626,0.4160643671845676,0.936176178666541,0.7712808790558977,True
102,46413.628574489245,8.605936831397223,1.0,0.0,1.0,2.0,0.7293465308208997,0.514663056989236,0.6898262669377075,0.27479395160243336,0.5547488961178693,0.21101191692024723,True
103,78688.47595539615,10.701278011734015,0.0,0.0,2.0,2.0,0.6888354771698937,0.5525677388711557,0.4424539940686836,0.6632005319625506,0.6420566915564385,0.3097111160222576,True
104,33803.587892753785,11.351280851803502,1.0,1.0,1.0,2.0,0.7035668780084782,0.7607348989995535,0.14069470372123238,0.1467554661433524,0.23098749305685073,0.7687298814463618,True
105,34809.25718096967,15.662626312775547,0.0,0.0,2.0,3.0,0.793773424859477,0.5469262925024949,0.3872372808244945,0.37299503670809564,0.970641608084357,0.17316810618599687,True
106,37297.540555879394,9.979482465156371,1.0,0.0,2.0,1.0,0.6609802467978457,0.8211749256203145,0.8711805068720704,0.40965497865721034,0.4600593668161855,0.7587683855767833,True
107,2361.9406490755428,4.816980586765229,0.0,0.0,1.0,1.0,0.7947613308245013,0.07548294425445184,0.459363641995536,0.6094754976342125,0.16315832362620863,0.5057078402852518,True
108,41517.43437170043,1.5218910060657667,0.0,0.0,4.0,2.0,0.6056116180210351,0.5038084671087276,0.1577110877834903,0.6348862759623566,0.2844069492965426,0.9343782055429832,True
109,6752.425755526805,15.170049279900269,0.0,1.0,0.0,2.0,0.4128551040205673,0.7120139931227711,0.2667912015383853,0.8726484485895258,0.10416189297486578,0.005523035086071576,True
110,26906.332877106397,13.20137254923447,1.0,0.0,1.0,1.0,0.5642502338995382,0.9436106244620743,0.4780710473298187,0.6999721582256778,0.3488124740418168,0.2386772433884111,True
111,55493.60516759395,18.309737635066497,1.0,0.0,4.0,1.0,0.7220571031495873,0.36351081593919865,0.12200054639817431,0.6590694803059971,0.9372866047986633,0.5905237902596981,True
112,21643.599838737442,10.462332313306206,1.0,1.0,0.0,1.0,0.9925527326839207,0.6056608738030957,0.6565688631476733,0.9990972215503386,0.83995911999099,0.39672932816776807,True
113,42802.62333397214,10.432988780899883,1.0,0.0,1.0,2.0,0.36841239293774736,0.6623870419151516,0.9297380504052974,0.8227008782128293,0.27885680589031475,0.8866184825802205,True
114,51555.49706082839,10.896832454650733,0.0,0.0,2.0,1.0,0.7211042784131296,0.43157576491851923,0.13725131992292122,0.6865158299917079,0.8430114752913115,0.15116816453468757,True
115,38994.9528999428,7.319809117255307,1.0,0.0,3.0,1.0,0.32455413305370096,0.8244245979692917,0.686213891739416,0.8834856185102828,0.18368893270376763,0.41253906176970756,True
116,10764.644305506026,6.48101240270306,1.0,0.0,2.0,1.0,0.22194431395716957,0.877428601001933,0.46128467275720925,0.7282041230601215,0.6459192967196095,0.927137915138026,True
117,28535.516850548927,12.19198202398643,1.0,0.0,2.0,2.0,0.6155307063471699,0.5789394905484309,0.44072817889855087,0.8245532623541266,0.5119155182713603,0.1088250124030226,True
118,67755.42659661954,15.904220867859229,1.0,0.0,1.0,1.0,0.33538336223989423,0.5265592199481449,0.7553868322793766,0.5776950145999413,0.7794724661688837,0.831249104645715,True
119,-428.5956192942249,13.01904179039485,1.0,0.0,3.0,3.0,0.6900763078062627,0.9506417100285768,0.8886345298235131,0.5595260171865426,0.9573080230291037,0.7669230933714314,True
120,29505.61183771507,7.595007376207482,1.0,0.0,2.0,1.0,0.49311050489245295,0.5510163938015151,0.5848376912084554,0.8382005922161246,0.013927229003966812,0.0518492000595115,True
121,24777.050626659755,12.123242875338839,1.0,0.0,3.0,3.0,0.2359633782783958,0.24266711738949087,0.6748041312848426,0.2755132418751697,0.31456474651656713,0.8082677828397332,True
122,36291.289250999784,10.882319152093562,1.0,0.0,3.0,0.0,0.6748685061140005,0.7337655351243305,0.5259270940006517,0.8689713661849975,0.8175853081979758,0.5991120761319022,True
123,47028.83974911648,7.183238581356346,1.0,0.0,3.0,2.0,0.7319279246805941,0.6982924111639958,0.5748980944988402,0.7875281745060653,0.5764390828927016,0.3238820454854271,True
124,61753.72419027739,3.8874553563299807,1.0,0.0,2.0,2.0,0.727374281804404,0.35824608258837004,0.27762934550895335,0.3728638543376914,0.39330853099295954,0.1424134248775608,True
125,29600.648191743283,5.846956062069254,1.0,1.0,2.0,1.0,0.8945735657661102,0.6232518661442734,0.16878884974439484,0.8900302327461683,0.9806677093426752,0.6513232912503039,True
126,48126.191009228336,15.97740902986286,1.0,0.0,0.0,2.0,0.7065260698835767,0.7590434968887447,0.5736379464253721,0.3618168033758445,0.5954370641655331,0.2547883293637436,True
127,42776.80322900527,11.268092188517258,1.0,0.0,0.0,2.0,0.621004415740543,0.5352591955905792,0.1319772108467825,0.14895315795289554,0.9345473242357071,0.24748877376714917,True
128,42342.26813483118,6.954383602954241,1.0,0.0,1.0,1.0,0.9132661273348321,0.6581262158058268,0.6479555680656186,0.9020488653810873,0.8622647997421893,0.5775055801851211,True
129,24574.851721753243,10.382827619866376,0.0,0.0,2.0,3.0,0.42109489584377224,0.8968191306185987,0.7897834122835246,0.9725101983366431,0.9212297258631525,0.0688160873967714,True
130,17158.3363655724,13.054242257743265,1.0,1.0,0.0,2.0,0.03201303504542796,0.8479625902647403,0.8849580649659113,0.7141967709613517,0.019957412431997446,0.09879443583793189,True
131,15400.512235278322,7.299266090998271,1.0,1.0,5.0,0.0,0.20943559882930834,0.006878069045400115,0.5604795183446194,0.22341639803732305,0.8203557951172001,0.226053921436618,True
132,21280.468254157502,6.174924964596157,1.0,1.0,4.0,3.0,0.11537123218953249,0.8126491827367082,0.3430635427940876,0.3822888515087275,0.7243607736741747,0.20816356836850883,True
133,39729.8615295108,1.1179923833610435,1.0,0.0,5.0,2.0,0.58172524221875,0.9273053955816954,0.40118198583969744,0.6039893583741932,0.8965903515782583,0.45350167031048605,True
134,47246.74648990854,15.442745207793541,1.0,0.0,3.0,0.0,0.8643229447938139,0.22450715086130607,0.002243518744379669,0.4142357874437893,0.3174687629468238,0.14456849281181663,True
135,39760.36065895112,12.939612304534323,0.0,0.0,2.0,1.0,0.45383069936335785,0.14020435652394914,0.39005495597087064,0.16297496520390176,0.9233260910289228,0.4625126809193164,True
136,24831.005916350383,13.346945346919128,1.0,0.0,2.0,2.0,0.4232972797233835,0.0045909510179192314,0.6712053763954797,0.7370467061225805,0.075986291486418,0.29066367631540496,True
137,65129.66350621948,12.809603115720778,0.0,0.0,2.0,2.0,0.029100675526897657,0.8993182123761381,0.4032749128503754,0.672084492729828,0.5979105196784176,0.0663492742159171,True
138,60216.587984394726,-0.13795783400450468,1.0,0.0,2.0,2.0,0.851584816427392,0.6763223888891011,0.9918968957785061,0.734883800033613,0.8031980822742885,0.42248259344295813,True
139,28167.173070562658,10.548040634002215,1.0,1.0,2.0,1.0,0.6688352240296005,0.7795969425689193,0.18432597815486712,0.17150832845582903,0.8774903319834496,0.6985922489823025,True
140,20134.030065070292,12.249840388052368,1.0,1.0,4.0,0.0,0.13742450397938638,0.8349865800620556,0.5776079160955421,0.21625117485121587,0.8825806242327154,0.25843061350505453,True
141,36453.30340302826,10.353663376782984,1.0,0.0,2.0,1.0,0.5856837081500853,0.517249912734792,0.03698508803736755,0.1044735667266215,0.7849402196005796,0.10241236125083189,True
142,55911.64806349261,-1.7566430355551468,1.0,0.0,2.0,2.0,0.3265323023401163,0.6144078270995426,0.7710249600115875,0.3146286621434401,0.6331973121231251,0.4092591572305916,True
143,39919.44067326108,9.375967921419841,1.0,0.0,4.0,1.0,0.9615758004851069,0.8141129034558452,0.6565730799508226,0.6752334016371568,0.5123404278659022,0.12560932274565303,True
144,43748.939712773135,8.713567705625602,1.0,0.0,4.0,0.0,0.5737719596694507,0.32819405187635253,0.31150538180076687,0.05003184033363606,0.03272249484545875,0.4941352563927728,True
145,30595.778907558353,15.187543176753026,1.0,1.0,3.0,2.0,0.38720009998743776,0.518323307630091,0.9395456411416732,0.08078479045326176,0.47055440384590785,0.5015220612228646,True
146,42032.935694148175,9.48034620043919,0.0,0.0,2.0,4.0,0.06542120482277092,0.6235530411558171,0.891023297335765,0.7353901664947545,0.2839895678782894,0.6075389773047669,True
147,60656.01692554317,7.399089721284336,1.0,0.0,2.0,1.0,0.5154139689304723,0.9408264136672144,0.7461151477379733,0.3897178688508368,0.8072974152651776,0.0041289650995091215,True
148,30123.667976962675,7.396159821031111,1.0,0.0,1.0,1.0,0.07316765220922644,0.41505823015244725,0.47773294303368496,0.7740233496077564,0.7704273055651572,0.2619820335373888,True
149,36677.35357254097,13.614234056929796,1.0,0.0,2.0,1.0,0.24601127694520036,0.9770409507974724,0.44870464326020004,0.09460708240079718,0.7926197515194757,0.4090965163572091,True
150,38568.434454955495,13.362528580999161,0.0,0.0,2.0,1.0,0.8286461284089435,0.6422945298488734,0.9747308550646351,0.7780814173514272,0.7235585148008192,0.2082505906150319,True
151,39080.25015063187,8.930136032969024,0.0,1.0,2.0,1.0,0.40041134168455417,0.9309809902680996,0.6076871738580548,0.33678323853726916,0.42506891346099057,0.17585979031798676,True
152,10064.051608231122,8.005583403522968,1.0,1.0,4.0,0.0,0.6252987020104391,0.8672173410716432,0.5028023009617149,0.49109541415189895,0.35445677700566375,0.27037377090393855,True
153,2107.085126357979,-1.5098260000359325,0.0,0.0,2.0,2.0,0.037867737844764604,0.7405540155651045,0.3905561546426814,0.26377591113654886,0.6358544364497855,0.08402418435183995,True
